"","gene_names"
"4995","ENSMUSG00000033065"
"4996","ENSMUSG00000048175"
"4997","ENSMUSG00000048077"
"4998","ENSMUSG00000099353"
"4999","ENSMUSG00000022992"
"5000","ENSMUSG00000003354"
"5001","ENSMUSG00000051853"
"5002","ENSMUSG00000067713"
"5003","ENSMUSG00000022999"
"5004","ENSMUSG00000023004"
"5005","ENSMUSG00000051934"
"5006","ENSMUSG00000037570"
"5007","ENSMUSG00000100599"
"5008","ENSMUSG00000078907"
"5009","ENSMUSG00000023007"
"5010","ENSMUSG00000023010"
"5011","ENSMUSG00000037525"
"5012","ENSMUSG00000023015"
"5013","ENSMUSG00000023018"
"5014","ENSMUSG00000023020"
"5015","ENSMUSG00000045350"
"5016","ENSMUSG00000096111"
"5017","ENSMUSG00000023027"
"5018","ENSMUSG00000045631"
"5019","ENSMUSG00000009739"
"5020","ENSMUSG00000097093"
"5021","ENSMUSG00000000346"
"5022","ENSMUSG00000098112"
"5023","ENSMUSG00000023032"
"5024","ENSMUSG00000037204"
"5025","ENSMUSG00000058655"
"5026","ENSMUSG00000001289"
"5027","ENSMUSG00000001285"
"5028","ENSMUSG00000036678"
"5029","ENSMUSG00000056851"
"5030","ENSMUSG00000023051"
"5031","ENSMUSG00000009575"
"5032","ENSMUSG00000060992"
"5033","ENSMUSG00000000552"
"5034","ENSMUSG00000022487"
"5035","ENSMUSG00000053508"
"5036","ENSMUSG00000022529"
"5037","ENSMUSG00000039789"
"5038","ENSMUSG00000005983"
"5039","ENSMUSG00000014232"
"5040","ENSMUSG00000039738"
"5041","ENSMUSG00000005981"
"5042","ENSMUSG00000014301"
"5043","ENSMUSG00000004069"
"5044","ENSMUSG00000004070"
"5045","ENSMUSG00000004071"
"5046","ENSMUSG00000039568"
"5047","ENSMUSG00000022516"
"5048","ENSMUSG00000022543"
"5049","ENSMUSG00000022542"
"5050","ENSMUSG00000022540"
"5051","ENSMUSG00000022536"
"5052","ENSMUSG00000039473"
"5053","ENSMUSG00000022544"
"5054","ENSMUSG00000039345"
"5055","ENSMUSG00000043140"
"5056","ENSMUSG00000022711"
"5057","ENSMUSG00000008393"
"5058","ENSMUSG00000022710"
"5059","ENSMUSG00000022507"
"5060","ENSMUSG00000039209"
"5061","ENSMUSG00000039200"
"5062","ENSMUSG00000039179"
"5063","ENSMUSG00000022503"
"5064","ENSMUSG00000038055"
"5065","ENSMUSG00000043050"
"5066","ENSMUSG00000050058"
"5067","ENSMUSG00000038015"
"5068","ENSMUSG00000022501"
"5069","ENSMUSG00000037965"
"5070","ENSMUSG00000005846"
"5071","ENSMUSG00000062203"
"5072","ENSMUSG00000022545"
"5073","ENSMUSG00000022684"
"5074","ENSMUSG00000022681"
"5075","ENSMUSG00000022680"
"5076","ENSMUSG00000065968"
"5077","ENSMUSG00000044117"
"5078","ENSMUSG00000060657"
"5079","ENSMUSG00000022677"
"5080","ENSMUSG00000022674"
"5081","ENSMUSG00000022671"
"5082","ENSMUSG00000022792"
"5083","ENSMUSG00000022789"
"5084","ENSMUSG00000022783"
"5085","ENSMUSG00000022779"
"5086","ENSMUSG00000022773"
"5087","ENSMUSG00000022771"
"5088","ENSMUSG00000049916"
"5089","ENSMUSG00000022769"
"5090","ENSMUSG00000041774"
"5091","ENSMUSG00000038965"
"5092","ENSMUSG00000071636"
"5093","ENSMUSG00000022765"
"5094","ENSMUSG00000022760"
"5095","ENSMUSG00000005899"
"5096","ENSMUSG00000041617"
"5097","ENSMUSG00000012114"
"5098","ENSMUSG00000012017"
"5099","ENSMUSG00000041566"
"5100","ENSMUSG00000045521"
"5101","ENSMUSG00000003527"
"5102","ENSMUSG00000003528"
"5103","ENSMUSG00000003531"
"5104","ENSMUSG00000005732"
"5105","ENSMUSG00000022721"
"5106","ENSMUSG00000000884"
"5107","ENSMUSG00000000028"
"5108","ENSMUSG00000005262"
"5109","ENSMUSG00000022706"
"5110","ENSMUSG00000033918"
"5111","ENSMUSG00000003235"
"5112","ENSMUSG00000022841"
"5113","ENSMUSG00000003234"
"5114","ENSMUSG00000033809"
"5115","ENSMUSG00000006998"
"5116","ENSMUSG00000097290"
"5117","ENSMUSG00000022855"
"5118","ENSMUSG00000022858"
"5119","ENSMUSG00000004462"
"5120","ENSMUSG00000004460"
"5121","ENSMUSG00000022884"
"5122","ENSMUSG00000022881"
"5123","ENSMUSG00000038127"
"5124","ENSMUSG00000022525"
"5125","ENSMUSG00000038084"
"5126","ENSMUSG00000022538"
"5127","ENSMUSG00000047714"
"5128","ENSMUSG00000096232"
"5129","ENSMUSG00000022774"
"5130","ENSMUSG00000022781"
"5131","ENSMUSG00000035790"
"5132","ENSMUSG00000022787"
"5133","ENSMUSG00000014074"
"5134","ENSMUSG00000014075"
"5135","ENSMUSG00000005615"
"5136","ENSMUSG00000035629"
"5137","ENSMUSG00000022800"
"5138","ENSMUSG00000035578"
"5139","ENSMUSG00000060636"
"5140","ENSMUSG00000022808"
"5141","ENSMUSG00000097318"
"5142","ENSMUSG00000022814"
"5143","ENSMUSG00000022832"
"5144","ENSMUSG00000035376"
"5145","ENSMUSG00000034473"
"5146","ENSMUSG00000022849"
"5147","ENSMUSG00000003955"
"5148","ENSMUSG00000075229"
"5149","ENSMUSG00000022837"
"5150","ENSMUSG00000034243"
"5151","ENSMUSG00000022828"
"5152","ENSMUSG00000022827"
"5153","ENSMUSG00000022820"
"5154","ENSMUSG00000034158"
"5155","ENSMUSG00000022812"
"5156","ENSMUSG00000022805"
"5157","ENSMUSG00000046516"
"5158","ENSMUSG00000002844"
"5159","ENSMUSG00000075070"
"5160","ENSMUSG00000022708"
"5161","ENSMUSG00000022701"
"5162","ENSMUSG00000036292"
"5163","ENSMUSG00000052459"
"5164","ENSMUSG00000022698"
"5165","ENSMUSG00000043065"
"5166","ENSMUSG00000071550"
"5167","ENSMUSG00000022668"
"5168","ENSMUSG00000022663"
"5169","ENSMUSG00000033210"
"5170","ENSMUSG00000033157"
"5171","ENSMUSG00000022656"
"5172","ENSMUSG00000064061"
"5173","ENSMUSG00000033031"
"5174","ENSMUSG00000073976"
"5175","ENSMUSG00000032965"
"5176","ENSMUSG00000050685"
"5177","ENSMUSG00000098274"
"5178","ENSMUSG00000102101"
"5179","ENSMUSG00000022601"
"5180","ENSMUSG00000071533"
"5181","ENSMUSG00000022757"
"5182","ENSMUSG00000022752"
"5183","ENSMUSG00000022753"
"5184","ENSMUSG00000022723"
"5185","ENSMUSG00000022722"
"5186","ENSMUSG00000022911"
"5187","ENSMUSG00000059920"
"5188","ENSMUSG00000047141"
"5189","ENSMUSG00000054604"
"5190","ENSMUSG00000004843"
"5191","ENSMUSG00000092599"
"5192","ENSMUSG00000063163"
"5193","ENSMUSG00000032940"
"5194","ENSMUSG00000050299"
"5195","ENSMUSG00000022864"
"5196","ENSMUSG00000022889"
"5197","ENSMUSG00000022890"
"5198","ENSMUSG00000044442"
"5199","ENSMUSG00000052299"
"5200","ENSMUSG00000025616"
"5201","ENSMUSG00000025613"
"5202","ENSMUSG00000022982"
"5203","ENSMUSG00000053414"
"5204","ENSMUSG00000022978"
"5205","ENSMUSG00000097757"
"5206","ENSMUSG00000039929"
"5207","ENSMUSG00000022972"
"5208","ENSMUSG00000087354"
"5209","ENSMUSG00000084866"
"5210","ENSMUSG00000022964"
"5211","ENSMUSG00000039763"
"5212","ENSMUSG00000022961"
"5213","ENSMUSG00000022960"
"5214","ENSMUSG00000022956"
"5215","ENSMUSG00000058240"
"5216","ENSMUSG00000022957"
"5217","ENSMUSG00000039680"
"5218","ENSMUSG00000051989"
"5219","ENSMUSG00000022951"
"5220","ENSMUSG00000051483"
"5221","ENSMUSG00000039456"
"5222","ENSMUSG00000022945"
"5223","ENSMUSG00000022940"
"5224","ENSMUSG00000040785"
"5225","ENSMUSG00000022898"
"5226","ENSMUSG00000022913"
"5227","ENSMUSG00000022914"
"5228","ENSMUSG00000040681"
"5229","ENSMUSG00000023147"
"5230","ENSMUSG00000045275"
"5231","ENSMUSG00000045975"
"5232","ENSMUSG00000036983"
"5233","ENSMUSG00000004945"
"5234","ENSMUSG00000101959"
"5235","ENSMUSG00000034345"
"5236","ENSMUSG00000034377"
"5237","ENSMUSG00000092074"
"5238","ENSMUSG00000000579"
"5239","ENSMUSG00000095677"
"5240","ENSMUSG00000023806"
"5241","ENSMUSG00000052031"
"5242","ENSMUSG00000071322"
"5243","ENSMUSG00000073471"
"5244","ENSMUSG00000069135"
"5245","ENSMUSG00000023861"
"5246","ENSMUSG00000073468"
"5247","ENSMUSG00000023868"
"5248","ENSMUSG00000023873"
"5249","ENSMUSG00000046173"
"5250","ENSMUSG00000062078"
"5251","ENSMUSG00000037196"
"5252","ENSMUSG00000057388"
"5253","ENSMUSG00000068039"
"5254","ENSMUSG00000060475"
"5255","ENSMUSG00000006818"
"5256","ENSMUSG00000055602"
"5257","ENSMUSG00000052469"
"5258","ENSMUSG00000038347"
"5259","ENSMUSG00000068036"
"5260","ENSMUSG00000050088"
"5261","ENSMUSG00000023883"
"5262","ENSMUSG00000079710"
"5263","ENSMUSG00000079707"
"5264","ENSMUSG00000014763"
"5265","ENSMUSG00000014769"
"5266","ENSMUSG00000014767"
"5267","ENSMUSG00000014771"
"5268","ENSMUSG00000023852"
"5269","ENSMUSG00000023882"
"5270","ENSMUSG00000023892"
"5271","ENSMUSG00000041319"
"5272","ENSMUSG00000023904"
"5273","ENSMUSG00000023908"
"5274","ENSMUSG00000040097"
"5275","ENSMUSG00000023911"
"5276","ENSMUSG00000039218"
"5277","ENSMUSG00000055839"
"5278","ENSMUSG00000024114"
"5279","ENSMUSG00000024116"
"5280","ENSMUSG00000016946"
"5281","ENSMUSG00000024122"
"5282","ENSMUSG00000036820"
"5283","ENSMUSG00000024121"
"5284","ENSMUSG00000034681"
"5285","ENSMUSG00000043445"
"5286","ENSMUSG00000052752"
"5287","ENSMUSG00000041130"
"5288","ENSMUSG00000040888"
"5289","ENSMUSG00000019320"
"5290","ENSMUSG00000040688"
"5291","ENSMUSG00000008482"
"5292","ENSMUSG00000044533"
"5293","ENSMUSG00000040048"
"5294","ENSMUSG00000024155"
"5295","ENSMUSG00000024158"
"5296","ENSMUSG00000045316"
"5297","ENSMUSG00000039183"
"5298","ENSMUSG00000024160"
"5299","ENSMUSG00000038880"
"5300","ENSMUSG00000024169"
"5301","ENSMUSG00000035521"
"5302","ENSMUSG00000015126"
"5303","ENSMUSG00000015120"
"5304","ENSMUSG00000024112"
"5305","ENSMUSG00000024175"
"5306","ENSMUSG00000002279"
"5307","ENSMUSG00000002280"
"5308","ENSMUSG00000061046"
"5309","ENSMUSG00000057411"
"5310","ENSMUSG00000025737"
"5311","ENSMUSG00000039615"
"5312","ENSMUSG00000025730"
"5313","ENSMUSG00000097523"
"5314","ENSMUSG00000049124"
"5315","ENSMUSG00000024180"
"5316","ENSMUSG00000024181"
"5317","ENSMUSG00000024187"
"5318","ENSMUSG00000024188"
"5319","ENSMUSG00000015575"
"5320","ENSMUSG00000048249"
"5321","ENSMUSG00000024191"
"5322","ENSMUSG00000024193"
"5323","ENSMUSG00000024194"
"5324","ENSMUSG00000048731"
"5325","ENSMUSG00000024208"
"5326","ENSMUSG00000044857"
"5327","ENSMUSG00000097090"
"5328","ENSMUSG00000062753"
"5329","ENSMUSG00000024213"
"5330","ENSMUSG00000052146"
"5331","ENSMUSG00000040276"
"5332","ENSMUSG00000024217"
"5333","ENSMUSG00000024218"
"5334","ENSMUSG00000062859"
"5335","ENSMUSG00000085521"
"5336","ENSMUSG00000024220"
"5337","ENSMUSG00000037805"
"5338","ENSMUSG00000004865"
"5339","ENSMUSG00000036196"
"5340","ENSMUSG00000045378"
"5341","ENSMUSG00000024006"
"5342","ENSMUSG00000071172"
"5343","ENSMUSG00000024007"
"5344","ENSMUSG00000052712"
"5345","ENSMUSG00000079580"
"5346","ENSMUSG00000090083"
"5347","ENSMUSG00000044477"
"5348","ENSMUSG00000062202"
"5349","ENSMUSG00000024026"
"5350","ENSMUSG00000099474"
"5351","ENSMUSG00000033826"
"5352","ENSMUSG00000024033"
"5353","ENSMUSG00000024038"
"5354","ENSMUSG00000006705"
"5355","ENSMUSG00000061613"
"5356","ENSMUSG00000002076"
"5357","ENSMUSG00000024002"
"5358","ENSMUSG00000024045"
"5359","ENSMUSG00000002625"
"5360","ENSMUSG00000048602"
"5361","ENSMUSG00000092519"
"5362","ENSMUSG00000059208"
"5363","ENSMUSG00000079557"
"5364","ENSMUSG00000077450"
"5365","ENSMUSG00000090952"
"5366","ENSMUSG00000042099"
"5367","ENSMUSG00000067288"
"5368","ENSMUSG00000041881"
"5369","ENSMUSG00000002308"
"5370","ENSMUSG00000002307"
"5371","ENSMUSG00000024308"
"5372","ENSMUSG00000051390"
"5373","ENSMUSG00000101438"
"5374","ENSMUSG00000041354"
"5375","ENSMUSG00000024309"
"5376","ENSMUSG00000024312"
"5377","ENSMUSG00000067370"
"5378","ENSMUSG00000008668"
"5379","ENSMUSG00000024319"
"5380","ENSMUSG00000061232"
"5381","ENSMUSG00000024325"
"5382","ENSMUSG00000039656"
"5383","ENSMUSG00000024335"
"5384","ENSMUSG00000079547"
"5385","ENSMUSG00000057246"
"5386","ENSMUSG00000034254"
"5387","ENSMUSG00000033739"
"5388","ENSMUSG00000015461"
"5389","ENSMUSG00000061207"
"5390","ENSMUSG00000040482"
"5391","ENSMUSG00000040356"
"5392","ENSMUSG00000024369"
"5393","ENSMUSG00000013787"
"5394","ENSMUSG00000092203"
"5395","ENSMUSG00000007050"
"5396","ENSMUSG00000007029"
"5397","ENSMUSG00000007035"
"5398","ENSMUSG00000007036"
"5399","ENSMUSG00000024387"
"5400","ENSMUSG00000092417"
"5401","ENSMUSG00000024392"
"5402","ENSMUSG00000024393"
"5403","ENSMUSG00000024397"
"5404","ENSMUSG00000042419"
"5405","ENSMUSG00000019432"
"5406","ENSMUSG00000040312"
"5407","ENSMUSG00000039518"
"5408","ENSMUSG00000001524"
"5409","ENSMUSG00000059714"
"5410","ENSMUSG00000061607"
"5411","ENSMUSG00000024422"
"5412","ENSMUSG00000050705"
"5413","ENSMUSG00000024426"
"5414","ENSMUSG00000024436"
"5415","ENSMUSG00000039220"
"5416","ENSMUSG00000038762"
"5417","ENSMUSG00000038500"
"5418","ENSMUSG00000024429"
"5419","ENSMUSG00000024446"
"5420","ENSMUSG00000045409"
"5421","ENSMUSG00000036398"
"5422","ENSMUSG00000036315"
"5423","ENSMUSG00000036214"
"5424","ENSMUSG00000098178"
"5425","ENSMUSG00000031233"
"5426","ENSMUSG00000023930"
"5427","ENSMUSG00000023919"
"5428","ENSMUSG00000040140"
"5429","ENSMUSG00000023961"
"5430","ENSMUSG00000038954"
"5431","ENSMUSG00000023932"
"5432","ENSMUSG00000023935"
"5433","ENSMUSG00000023938"
"5434","ENSMUSG00000023949"
"5435","ENSMUSG00000023944"
"5436","ENSMUSG00000023942"
"5437","ENSMUSG00000058626"
"5438","ENSMUSG00000023939"
"5439","ENSMUSG00000023967"
"5440","ENSMUSG00000023966"
"5441","ENSMUSG00000034509"
"5442","ENSMUSG00000023952"
"5443","ENSMUSG00000067148"
"5444","ENSMUSG00000071074"
"5445","ENSMUSG00000071073"
"5446","ENSMUSG00000012296"
"5447","ENSMUSG00000015597"
"5448","ENSMUSG00000040658"
"5449","ENSMUSG00000002767"
"5450","ENSMUSG00000063576"
"5451","ENSMUSG00000002768"
"5452","ENSMUSG00000023973"
"5453","ENSMUSG00000062619"
"5454","ENSMUSG00000063888"
"5455","ENSMUSG00000036430"
"5456","ENSMUSG00000062472"
"5457","ENSMUSG00000034729"
"5458","ENSMUSG00000047150"
"5459","ENSMUSG00000023988"
"5460","ENSMUSG00000033475"
"5461","ENSMUSG00000023266"
"5462","ENSMUSG00000086930"
"5463","ENSMUSG00000040771"
"5464","ENSMUSG00000101012"
"5465","ENSMUSG00000023999"
"5466","ENSMUSG00000067103"
"5467","ENSMUSG00000010592"
"5468","ENSMUSG00000023923"
"5469","ENSMUSG00000023931"
"5470","ENSMUSG00000003200"
"5471","ENSMUSG00000002835"
"5472","ENSMUSG00000019578"
"5473","ENSMUSG00000002833"
"5474","ENSMUSG00000019579"
"5475","ENSMUSG00000001228"
"5476","ENSMUSG00000044526"
"5477","ENSMUSG00000042625"
"5478","ENSMUSG00000071054"
"5479","ENSMUSG00000049760"
"5480","ENSMUSG00000057863"
"5481","ENSMUSG00000040828"
"5482","ENSMUSG00000002372"
"5483","ENSMUSG00000002379"
"5484","ENSMUSG00000007603"
"5485","ENSMUSG00000024206"
"5486","ENSMUSG00000024212"
"5487","ENSMUSG00000002660"
"5488","ENSMUSG00000002661"
"5489","ENSMUSG00000002658"
"5490","ENSMUSG00000005823"
"5491","ENSMUSG00000034116"
"5492","ENSMUSG00000024227"
"5493","ENSMUSG00000000127"
"5494","ENSMUSG00000024083"
"5495","ENSMUSG00000045036"
"5496","ENSMUSG00000024091"
"5497","ENSMUSG00000061950"
"5498","ENSMUSG00000024096"
"5499","ENSMUSG00000034647"
"5500","ENSMUSG00000024099"
"5501","ENSMUSG00000024101"
"5502","ENSMUSG00000047407"
"5503","ENSMUSG00000034868"
"5504","ENSMUSG00000024048"
"5505","ENSMUSG00000024054"
"5506","ENSMUSG00000024056"
"5507","ENSMUSG00000052525"
"5508","ENSMUSG00000085492"
"5509","ENSMUSG00000039770"
"5510","ENSMUSG00000058704"
"5511","ENSMUSG00000024067"
"5512","ENSMUSG00000024068"
"5513","ENSMUSG00000024072"
"5514","ENSMUSG00000024078"
"5515","ENSMUSG00000002017"
"5516","ENSMUSG00000024076"
"5517","ENSMUSG00000050668"
"5518","ENSMUSG00000062691"
"5519","ENSMUSG00000024081"
"5520","ENSMUSG00000024082"
"5521","ENSMUSG00000036533"
"5522","ENSMUSG00000097791"
"5523","ENSMUSG00000059811"
"5524","ENSMUSG00000024095"
"5525","ENSMUSG00000024097"
"5526","ENSMUSG00000046196"
"5527","ENSMUSG00000055760"
"5528","ENSMUSG00000045257"
"5529","ENSMUSG00000054901"
"5530","ENSMUSG00000033966"
"5531","ENSMUSG00000032624"
"5532","ENSMUSG00000024248"
"5533","ENSMUSG00000055817"
"5534","ENSMUSG00000024253"
"5535","ENSMUSG00000097047"
"5536","ENSMUSG00000061130"
"5537","ENSMUSG00000037689"
"5538","ENSMUSG00000024145"
"5539","ENSMUSG00000024146"
"5540","ENSMUSG00000024150"
"5541","ENSMUSG00000036557"
"5542","ENSMUSG00000036438"
"5543","ENSMUSG00000045394"
"5544","ENSMUSG00000024154"
"5545","ENSMUSG00000063889"
"5546","ENSMUSG00000024231"
"5547","ENSMUSG00000024232"
"5548","ENSMUSG00000024234"
"5549","ENSMUSG00000050945"
"5550","ENSMUSG00000006740"
"5551","ENSMUSG00000024240"
"5552","ENSMUSG00000039540"
"5553","ENSMUSG00000073639"
"5554","ENSMUSG00000061802"
"5555","ENSMUSG00000024283"
"5556","ENSMUSG00000024286"
"5557","ENSMUSG00000050996"
"5558","ENSMUSG00000024287"
"5559","ENSMUSG00000047879"
"5560","ENSMUSG00000024290"
"5561","ENSMUSG00000024293"
"5562","ENSMUSG00000002477"
"5563","ENSMUSG00000041238"
"5564","ENSMUSG00000024404"
"5565","ENSMUSG00000024424"
"5566","ENSMUSG00000024430"
"5567","ENSMUSG00000044252"
"5568","ENSMUSG00000037013"
"5569","ENSMUSG00000036743"
"5570","ENSMUSG00000024304"
"5571","ENSMUSG00000087170"
"5572","ENSMUSG00000033107"
"5573","ENSMUSG00000024317"
"5574","ENSMUSG00000024306"
"5575","ENSMUSG00000024276"
"5576","ENSMUSG00000063281"
"5577","ENSMUSG00000051469"
"5578","ENSMUSG00000047989"
"5579","ENSMUSG00000024273"
"5580","ENSMUSG00000040446"
"5581","ENSMUSG00000024270"
"5582","ENSMUSG00000024271"
"5583","ENSMUSG00000024269"
"5584","ENSMUSG00000033632"
"5585","ENSMUSG00000024259"
"5586","ENSMUSG00000041915"
"5587","ENSMUSG00000024258"
"5588","ENSMUSG00000024400"
"5589","ENSMUSG00000044982"
"5590","ENSMUSG00000024395"
"5591","ENSMUSG00000024384"
"5592","ENSMUSG00000024382"
"5593","ENSMUSG00000038299"
"5594","ENSMUSG00000014504"
"5595","ENSMUSG00000005873"
"5596","ENSMUSG00000014503"
"5597","ENSMUSG00000036501"
"5598","ENSMUSG00000035984"
"5599","ENSMUSG00000049357"
"5600","ENSMUSG00000003778"
"5601","ENSMUSG00000003779"
"5602","ENSMUSG00000038555"
"5603","ENSMUSG00000024360"
"5604","ENSMUSG00000024359"
"5605","ENSMUSG00000024357"
"5606","ENSMUSG00000037236"
"5607","ENSMUSG00000037058"
"5608","ENSMUSG00000024352"
"5609","ENSMUSG00000024350"
"5610","ENSMUSG00000091896"
"5611","ENSMUSG00000043991"
"5612","ENSMUSG00000046727"
"5613","ENSMUSG00000024346"
"5614","ENSMUSG00000024483"
"5615","ENSMUSG00000006050"
"5616","ENSMUSG00000014294"
"5617","ENSMUSG00000024474"
"5618","ENSMUSG00000044595"
"5619","ENSMUSG00000001380"
"5620","ENSMUSG00000001383"
"5621","ENSMUSG00000050304"
"5622","ENSMUSG00000051316"
"5623","ENSMUSG00000024456"
"5624","ENSMUSG00000024454"
"5625","ENSMUSG00000024442"
"5626","ENSMUSG00000060450"
"5627","ENSMUSG00000052102"
"5628","ENSMUSG00000024425"
"5629","ENSMUSG00000051732"
"5630","ENSMUSG00000024487"
"5631","ENSMUSG00000057719"
"5632","ENSMUSG00000024493"
"5633","ENSMUSG00000024491"
"5634","ENSMUSG00000024498"
"5635","ENSMUSG00000034653"
"5636","ENSMUSG00000071855"
"5637","ENSMUSG00000046487"
"5638","ENSMUSG00000033319"
"5639","ENSMUSG00000033184"
"5640","ENSMUSG00000057561"
"5641","ENSMUSG00000032905"
"5642","ENSMUSG00000024480"
"5643","ENSMUSG00000073568"
"5644","ENSMUSG00000042705"
"5645","ENSMUSG00000024507"
"5646","ENSMUSG00000035420"
"5647","ENSMUSG00000048875"
"5648","ENSMUSG00000053624"
"5649","ENSMUSG00000034484"
"5650","ENSMUSG00000048799"
"5651","ENSMUSG00000052713"
"5652","ENSMUSG00000008301"
"5653","ENSMUSG00000024590"
"5654","ENSMUSG00000024592"
"5655","ENSMUSG00000024594"
"5656","ENSMUSG00000058925"
"5657","ENSMUSG00000024598"
"5658","ENSMUSG00000024603"
"5659","ENSMUSG00000024604"
"5660","ENSMUSG00000024608"
"5661","ENSMUSG00000024613"
"5662","ENSMUSG00000024576"
"5663","ENSMUSG00000042211"
"5664","ENSMUSG00000024581"
"5665","ENSMUSG00000024583"
"5666","ENSMUSG00000024588"
"5667","ENSMUSG00000024587"
"5668","ENSMUSG00000024516"
"5669","ENSMUSG00000041891"
"5670","ENSMUSG00000024527"
"5671","ENSMUSG00000024537"
"5672","ENSMUSG00000024539"
"5673","ENSMUSG00000009535"
"5674","ENSMUSG00000053477"
"5675","ENSMUSG00000044906"
"5676","ENSMUSG00000079608"
"5677","ENSMUSG00000038425"
"5678","ENSMUSG00000024556"
"5679","ENSMUSG00000036223"
"5680","ENSMUSG00000024560"
"5681","ENSMUSG00000024561"
"5682","ENSMUSG00000035394"
"5683","ENSMUSG00000062328"
"5684","ENSMUSG00000036299"
"5685","ENSMUSG00000035765"
"5686","ENSMUSG00000090000"
"5687","ENSMUSG00000025421"
"5688","ENSMUSG00000025420"
"5689","ENSMUSG00000025423"
"5690","ENSMUSG00000032818"
"5691","ENSMUSG00000056682"
"5692","ENSMUSG00000041840"
"5693","ENSMUSG00000025428"
"5694","ENSMUSG00000024570"
"5695","ENSMUSG00000057130"
"5696","ENSMUSG00000078963"
"5697","ENSMUSG00000024566"
"5698","ENSMUSG00000024644"
"5699","ENSMUSG00000024646"
"5700","ENSMUSG00000034391"
"5701","ENSMUSG00000024645"
"5702","ENSMUSG00000024829"
"5703","ENSMUSG00000024905"
"5704","ENSMUSG00000035372"
"5705","ENSMUSG00000024843"
"5706","ENSMUSG00000059734"
"5707","ENSMUSG00000024885"
"5708","ENSMUSG00000075296"
"5709","ENSMUSG00000037916"
"5710","ENSMUSG00000024847"
"5711","ENSMUSG00000024845"
"5712","ENSMUSG00000024835"
"5713","ENSMUSG00000054611"
"5714","ENSMUSG00000024889"
"5715","ENSMUSG00000033760"
"5716","ENSMUSG00000006456"
"5717","ENSMUSG00000034108"
"5718","ENSMUSG00000067872"
"5719","ENSMUSG00000063904"
"5720","ENSMUSG00000024902"
"5721","ENSMUSG00000080268"
"5722","ENSMUSG00000024875"
"5723","ENSMUSG00000024870"
"5724","ENSMUSG00000024862"
"5725","ENSMUSG00000024855"
"5726","ENSMUSG00000024853"
"5727","ENSMUSG00000024844"
"5728","ENSMUSG00000024841"
"5729","ENSMUSG00000039148"
"5730","ENSMUSG00000039330"
"5731","ENSMUSG00000024914"
"5732","ENSMUSG00000047423"
"5733","ENSMUSG00000024911"
"5734","ENSMUSG00000024906"
"5735","ENSMUSG00000056201"
"5736","ENSMUSG00000100937"
"5737","ENSMUSG00000024925"
"5738","ENSMUSG00000024926"
"5739","ENSMUSG00000024927"
"5740","ENSMUSG00000024937"
"5741","ENSMUSG00000079478"
"5742","ENSMUSG00000024941"
"5743","ENSMUSG00000092341"
"5744","ENSMUSG00000024816"
"5745","ENSMUSG00000024826"
"5746","ENSMUSG00000024833"
"5747","ENSMUSG00000038274"
"5748","ENSMUSG00000075227"
"5749","ENSMUSG00000024792"
"5750","ENSMUSG00000024790"
"5751","ENSMUSG00000024787"
"5752","ENSMUSG00000024786"
"5753","ENSMUSG00000024772"
"5754","ENSMUSG00000024947"
"5755","ENSMUSG00000024949"
"5756","ENSMUSG00000047810"
"5757","ENSMUSG00000024953"
"5758","ENSMUSG00000038812"
"5759","ENSMUSG00000024955"
"5760","ENSMUSG00000050623"
"5761","ENSMUSG00000024958"
"5762","ENSMUSG00000024959"
"5763","ENSMUSG00000056612"
"5764","ENSMUSG00000056629"
"5765","ENSMUSG00000024963"
"5766","ENSMUSG00000024966"
"5767","ENSMUSG00000036278"
"5768","ENSMUSG00000035885"
"5769","ENSMUSG00000024764"
"5770","ENSMUSG00000024969"
"5771","ENSMUSG00000091558"
"5772","ENSMUSG00000024758"
"5773","ENSMUSG00000024759"
"5774","ENSMUSG00000024973"
"5775","ENSMUSG00000010095"
"5776","ENSMUSG00000042729"
"5777","ENSMUSG00000090840"
"5778","ENSMUSG00000010110"
"5779","ENSMUSG00000010097"
"5780","ENSMUSG00000003680"
"5781","ENSMUSG00000071662"
"5782","ENSMUSG00000071661"
"5783","ENSMUSG00000071660"
"5784","ENSMUSG00000071659"
"5785","ENSMUSG00000071657"
"5786","ENSMUSG00000071655"
"5787","ENSMUSG00000071654"
"5788","ENSMUSG00000071646"
"5789","ENSMUSG00000071645"
"5790","ENSMUSG00000071644"
"5791","ENSMUSG00000024654"
"5792","ENSMUSG00000024660"
"5793","ENSMUSG00000024661"
"5794","ENSMUSG00000036372"
"5795","ENSMUSG00000035179"
"5796","ENSMUSG00000024668"
"5797","ENSMUSG00000024667"
"5798","ENSMUSG00000024666"
"5799","ENSMUSG00000034371"
"5800","ENSMUSG00000024740"
"5801","ENSMUSG00000048832"
"5802","ENSMUSG00000024735"
"5803","ENSMUSG00000024732"
"5804","ENSMUSG00000024729"
"5805","ENSMUSG00000024728"
"5806","ENSMUSG00000057240"
"5807","ENSMUSG00000054523"
"5808","ENSMUSG00000024683"
"5809","ENSMUSG00000024695"
"5810","ENSMUSG00000024696"
"5811","ENSMUSG00000041491"
"5812","ENSMUSG00000046230"
"5813","ENSMUSG00000024726"
"5814","ENSMUSG00000047044"
"5815","ENSMUSG00000024750"
"5816","ENSMUSG00000035171"
"5817","ENSMUSG00000047368"
